recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, delay, effect_size_ph, hazard_trt, target_median_trt, target_hr, random_withdrawal, median_survival_trt, median_survival_ctrl, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 121.75, 0.5, 0.00154183330091706, 421.456926876237, 0.866636604378929, 0, 421.456926876236, 365.25, 154.826710197589, 154.338430815216, 0.944187591039641, 0.944365043621782, 269.839085479937, 263.472181842347, 0.888755065393694, 0.889008776432704, 0.722593711881679, 0.707106781186548, 0.545263852219734, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 121.75, 0.5, 0.00200186799265611, 237.166731290103, 0.77002789980949, 0, 237.166731290103, 182.625, 133.599394938567, 131.736090921173, 0.871712193291482, 0.875470577826654, 218.905012739394, 197.60413638176, 0.746476484443814, 0.752225227021364, 0.557684530263708, 0.5, 0.386913944394479, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 121.75, 0.5, 0.00259668521189216, 210.728463438118, 0.866636604378929, 0, 210.728463438118, 182.625, 132.966587253428, 131.736090921173, 0.916120687354512, 0.917021135912428, 211.185125688218, 197.60413638176, 0.834366415297099, 0.835755325017755, 0.537852278045313, 0.5, 0.334743413839065, 0.25
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 121.75, 0.5, 0.00131060633698376, 474.333462580207, 0.77002789980949, 0.000674061057890945, 474.333462580207, 365.25, 155.147712815506, 154.338430815216, 0.907136536218848, 0.908064480064626, 274.170358720243, 263.472181842347, 0.814871510723053, 0.816184715281485, 0.73283682022041, 0.707106781186548, 0.576844986253087, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 121.75, 0.5, 0.00154183330091706, 421.456926876237, 0.866636604378929, 0.000733303137662338, 421.456926876236, 365.25, 154.826710197589, 154.338430815216, 0.944187591039641, 0.944365043621782, 269.839085479937, 263.472181842347, 0.888755065393694, 0.889008776432704, 0.722593711881679, 0.707106781186548, 0.545263852219734, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 121.75, 0.5, 0.00200186799265611, 237.166731290103, 0.77002789980949, 0.00117268354754696, 237.166731290103, 182.625, 133.599394938567, 131.736090921173, 0.871712193291482, 0.875470577826654, 218.905012739394, 197.60413638176, 0.746476484443814, 0.752225227021364, 0.557684530263708, 0.5, 0.386913944394479, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 121.75, 0.5, 0.00259668521189216, 210.728463438118, 0.866636604378929, 0.00134710265743134, 210.728463438118, 182.625, 132.966587253428, 131.736090921173, 0.916120687354512, 0.917021135912428, 211.185125688218, 197.60413638176, 0.834366415297099, 0.835755325017755, 0.537852278045313, 0.5, 0.334743413839065, 0.25
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 182.625, 0.5, 0.00118808205704584, 474.333462580207, 0.77002789980949, 0, 474.333462580207, 365.25, 154.338430815216, 154.338430815216, 1, 1, 270.424899163247, 263.472181842347, 0.840638640388195, 0.842902933590495, 0.707106781186548, 0.707106781186548, 0.569186531076432, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 182.625, 0.5, 0.00145111918164764, 421.456926876237, 0.866636604378929, 0, 421.456926876237, 365.25, 154.338430815216, 154.338430815216, 1, 1, 267.779163942949, 263.472181842347, 0.901073176773474, 0.901548942930277, 0.707106781186548, 0.707106781186548, 0.542490757364724, 0.5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 182.625, 0.5, 0.00118808205704584, 474.333462580207, 0.77002789980949, 0.000641365705105512, 474.333462580207, 365.25, 154.338430815216, 154.338430815216, 1, 1, 270.424899163247, 263.472181842347, 0.840638640388195, 0.842902933590495, 0.707106781186548, 0.707106781186548, 0.569186531076432, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 182.625, 0.5, 0.00145111918164764, 421.456926876237, 0.866636604378929, 0.000711940074891915, 421.456926876237, 365.25, 154.338430815216, 154.338430815216, 1, 1, 267.779163942949, 263.472181842347, 0.901073176773474, 0.901548942930277, 0.707106781186548, 0.707106781186548, 0.542490757364724, 0.5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 243.5, 0.5, 0.00100093399632805, 474.333462580207, 0.77002789980949, 0, 474.333462580207, 365.25, 154.338430815216, 154.338430815216, 1, 1, 267.198789877135, 263.472181842347, 0.871712193291482, 0.875470577826654, 0.707106781186548, 0.707106781186548, 0.557684530263708, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 243.5, 0.5, 0.00129834260594608, 421.456926876237, 0.866636604378929, 0, 421.456926876236, 365.25, 154.338430815216, 154.338430815216, 1, 1, 265.933174506856, 263.472181842347, 0.916120687354512, 0.917021135912428, 0.707106781186548, 0.707106781186548, 0.537852278045313, 0.5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 243.5, 0.5, 0.00100093399632805, 474.333462580207, 0.77002789980949, 0.000586341773773479, 474.333462580207, 365.25, 154.338430815216, 154.338430815216, 1, 1, 267.198789877135, 263.472181842347, 0.871712193291482, 0.875470577826654, 0.707106781186548, 0.707106781186548, 0.557684530263708, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 243.5, 0.5, 0.00129834260594608, 421.456926876237, 0.866636604378929, 0.000673551328715669, 421.456926876236, 365.25, 154.338430815216, 154.338430815216, 1, 1, 265.933174506856, 263.472181842347, 0.916120687354512, 0.917021135912428, 0.707106781186548, 0.707106781186548, 0.537852278045313, 0.5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 0, 0.8, 0.00130619144903521, 530.662776174139, 0.688290221962246, 0, 530.662776174139, 365.25, 162.476453999378, 154.338430815216, 0.688290221962246, 0.688290221962246, 290.471284888518, 263.472181842347, 0.688290221962246, 0.688290221962246, 0.78777464511645, 0.707106781186548, 0.620588891488348, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 0, 0.8, 0.00154660383322047, 448.173711762122, 0.81497417276867, 0, 448.173711762122, 365.25, 159.099922655326, 154.338430815216, 0.81497417276867, 0.81497417276867, 279.050994398644, 263.472181842347, 0.81497417276867, 0.81497417276867, 0.753935449756192, 0.707106781186548, 0.568418662399072, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 0, 0.8, 0.00261238289807042, 265.33138808707, 0.688290221962246, 0, 265.33138808707, 182.625, 145.235642444259, 131.736090921173, 0.688290221962246, 0.688290221962246, 235.36726879334, 197.60413638176, 0.688290221962246, 0.688290221962246, 0.620588891488348, 0.5, 0.385130572238737, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0, 0.8, 0.00309320766644095, 224.086855881061, 0.81497417276867, 0, 224.086855881061, 182.625, 139.525497199322, 131.736090921173, 0.81497417276867, 0.81497417276867, 218.834393687926, 197.60413638176, 0.81497417276867, 0.81497417276867, 0.568418662399072, 0.5, 0.32309977576355, 0.25
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0, 0.8, 0.00130619144903521, 530.662776174139, 0.688290221962246, 0.00067005387039351, 530.662776174139, 365.25, 162.476453999378, 154.338430815216, 0.688290221962246, 0.688290221962246, 290.471284888518, 263.472181842347, 0.688290221962246, 0.688290221962246, 0.78777464511645, 0.707106781186548, 0.620588891488348, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0, 0.8, 0.00154660383322047, 448.173711762122, 0.81497417276867, 0.000732691189386109, 448.173711762122, 365.25, 159.099922655326, 154.338430815216, 0.81497417276867, 0.81497417276867, 279.050994398644, 263.472181842347, 0.81497417276867, 0.81497417276867, 0.753935449756192, 0.707106781186548, 0.568418662399072, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0, 0.8, 0.00261238289807042, 265.33138808707, 0.688290221962246, 0.00134010774078702, 265.33138808707, 182.625, 145.235642444259, 131.736090921173, 0.688290221962246, 0.688290221962246, 235.36726879334, 197.60413638176, 0.688290221962246, 0.688290221962246, 0.620588891488348, 0.5, 0.385130572238737, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0, 0.8, 0.00309320766644095, 224.086855881061, 0.81497417276867, 0.00146538237877222, 224.086855881061, 182.625, 139.525497199322, 131.736090921173, 0.81497417276867, 0.81497417276867, 218.834393687926, 197.60413638176, 0.81497417276867, 0.81497417276867, 0.568418662399072, 0.5, 0.32309977576355, 0.25
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 60.875, 0.8, 0.00122953954905057, 530.662776174139, 0.688290221962246, 0, 530.662776174139, 365.25, 158.229080211013, 154.338430815216, 0.775749874728204, 0.77776698288565, 283.695924385095, 263.472181842347, 0.720882658403574, 0.722477207263713, 0.767036439060263, 0.707106781186548, 0.612769992053664, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 60.875, 0.8, 0.00149141381813166, 448.173711762122, 0.81497417276867, 0, 448.173711762122, 365.25, 156.679489826899, 154.338430815216, 0.864731611641685, 0.865116874527275, 275.45502834104, 263.472181842347, 0.831388053077116, 0.83169401438483, 0.742966619107325, 0.707106781186548, 0.565823203440124, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 60.875, 0.8, 0.00226013050849997, 265.33138808707, 0.688290221962246, 0, 265.33138808707, 182.625, 138.831937975324, 131.736090921173, 0.75578282509846, 0.759095756523884, 229.022551647353, 197.60413638176, 0.697622370008047, 0.700517451336792, 0.602769777952972, 0.5, 0.398927220412484, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 60.875, 0.8, 0.00283127789877009, 224.086855881061, 0.81497417276867, 0, 224.086855881061, 182.625, 136.091668538028, 131.736090921173, 0.848636876826284, 0.849318040139768, 216.270693318624, 197.60413638176, 0.81252856856948, 0.813128892988544, 0.562278981237653, 0.5, 0.335269943340231, 0.25
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 60.875, 0.8, 0.00122953954905057, 530.662776174139, 0.688290221962246, 0.0006500596056034, 530.662776174139, 365.25, 158.229080211013, 154.338430815216, 0.775749874728204, 0.77776698288565, 283.695924385095, 263.472181842347, 0.720882658403574, 0.722477207263713, 0.767036439060263, 0.707106781186548, 0.612769992053664, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 60.875, 0.8, 0.00149141381813166, 448.173711762122, 0.81497417276867, 0.000719927726073736, 448.173711762122, 365.25, 156.679489826899, 154.338430815216, 0.864731611641685, 0.865116874527275, 275.45502834104, 263.472181842347, 0.831388053077116, 0.83169401438483, 0.742966619107325, 0.707106781186548, 0.565823203440124, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 60.875, 0.8, 0.00226013050849997, 265.33138808707, 0.688290221962246, 0.00124534403104125, 265.33138808707, 182.625, 138.831937975324, 131.736090921173, 0.75578282509846, 0.759095756523884, 229.022551647353, 197.60413638176, 0.697622370008047, 0.700517451336792, 0.602769777952972, 0.5, 0.398927220412484, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 60.875, 0.8, 0.00283127789877009, 224.086855881061, 0.81497417276867, 0.00140358820259381, 224.086855881061, 182.625, 136.091668538028, 131.736090921173, 0.848636876826284, 0.849318040139768, 216.270693318624, 197.60413638176, 0.81252856856948, 0.813128892988544, 0.562278981237653, 0.5, 0.335269943340231, 0.25
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 121.75, 0.8, 0.00113006525424999, 530.662776174139, 0.688290221962246, 0, 530.662776174139, 365.25, 155.400420731899, 154.338430815216, 0.877321007009801, 0.879673632272048, 277.663875950648, 263.472181842347, 0.75578282509846, 0.759095756523884, 0.740935440332424, 0.707106781186548, 0.602769777952972, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 121.75, 0.8, 0.00141563894938504, 448.173711762122, 0.81497417276867, 0, 448.173711762122, 365.25, 155.001529766439, 154.338430815216, 0.924085452029372, 0.924565608263596, 272.183337076057, 263.472181842347, 0.848636876826284, 0.849318040139768, 0.72816611182448, 0.707106781186548, 0.562278981237653, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 121.75, 0.8, 0.00160918530782372, 265.33138808707, 0.688290221962246, 0, 265.33138808707, 182.625, 134.025517387609, 131.736090921173, 0.83998697692732, 0.848084220723821, 224.406581071515, 197.60413638176, 0.68486570497813, 0.697145817092065, 0.571176348222781, 0.5, 0.425736468437159, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 121.75, 0.8, 0.00225773068947106, 224.086855881061, 0.81497417276867, 0, 224.086855881061, 182.625, 133.32533920841, 131.736090921173, 0.8912059973796, 0.893349285205731, 215.497119948604, 197.60413638176, 0.78492225889938, 0.788214130547118, 0.549065533307385, 0.5, 0.363543782121763, 0.25
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 121.75, 0.8, 0.00113006525424999, 530.662776174139, 0.688290221962246, 0.000622672015520627, 530.662776174139, 365.25, 155.400420731899, 154.338430815216, 0.877321007009801, 0.879673632272048, 277.663875950648, 263.472181842347, 0.75578282509846, 0.759095756523884, 0.740935440332424, 0.707106781186548, 0.602769777952972, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 121.75, 0.8, 0.00141563894938504, 448.173711762122, 0.81497417276867, 0.000701794101296905, 448.173711762122, 365.25, 155.001529766439, 154.338430815216, 0.924085452029372, 0.924565608263596, 272.183337076057, 263.472181842347, 0.848636876826284, 0.849318040139768, 0.72816611182448, 0.707106781186548, 0.562278981237653, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 121.75, 0.8, 0.00160918530782372, 265.33138808707, 0.688290221962246, 0.00103775029415031, 265.33138808707, 182.625, 134.025517387609, 131.736090921173, 0.83998697692732, 0.848084220723821, 224.406581071515, 197.60413638176, 0.68486570497813, 0.697145817092065, 0.571176348222781, 0.5, 0.425736468437159, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 121.75, 0.8, 0.00225773068947106, 224.086855881061, 0.81497417276867, 0.00125150654912622, 224.086855881061, 182.625, 133.32533920841, 131.736090921173, 0.8912059973796, 0.893349285205731, 215.497119948604, 197.60413638176, 0.78492225889938, 0.788214130547118, 0.549065533307385, 0.5, 0.363543782121763, 0.25
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 182.625, 0.8, 0.000995793025946029, 530.662776174139, 0.688290221962246, 0, 530.662776174139, 365.25, 154.338430815216, 154.338430815216, 1, 1, 272.412312403757, 263.472181842347, 0.794557391870249, 0.799922103166758, 0.707106781186548, 0.707106781186548, 0.589529633354302, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 182.625, 0.8, 0.00130512246879372, 448.173711762122, 0.81497417276867, 0, 448.173711762122, 365.25, 154.338430815216, 154.338430815216, 1, 1, 269.237402859801, 263.472181842347, 0.867817336324577, 0.86903561749964, 0.707106781186548, 0.707106781186548, 0.557149551129859, 0.5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 182.625, 0.8, 0.000995793025946029, 530.662776174139, 0.688290221962246, 0.000582771005401949, 530.662776174139, 365.25, 154.338430815216, 154.338430815216, 1, 1, 272.412312403757, 263.472181842347, 0.794557391870249, 0.799922103166758, 0.707106781186548, 0.707106781186548, 0.589529633354302, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 182.625, 0.8, 0.00130512246879372, 448.173711762122, 0.81497417276867, 0.000673973487115597, 448.173711762122, 365.25, 154.338430815216, 154.338430815216, 1, 1, 269.237402859801, 263.472181842347, 0.867817336324577, 0.86903561749964, 0.707106781186548, 0.707106781186548, 0.557149551129859, 0.5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 243.5, 0.8, 0.000804592653911861, 530.662776174139, 0.688290221962246, 0, 530.662776174139, 365.25, 154.338430815216, 154.338430815216, 1, 1, 268.051034775219, 263.472181842347, 0.83998697692732, 0.848084220723821, 0.707106781186548, 0.707106781186548, 0.571176348222781, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 243.5, 0.8, 0.00112886534473553, 448.173711762122, 0.81497417276867, 0, 448.173711762122, 365.25, 154.338430815216, 154.338430815216, 1, 1, 266.650678416821, 263.472181842347, 0.8912059973796, 0.893349285205731, 0.707106781186548, 0.707106781186548, 0.549065533307385, 0.5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 243.5, 0.8, 0.000804592653911861, 530.662776174139, 0.688290221962246, 0.000518875147075153, 530.662776174139, 365.25, 154.338430815216, 154.338430815216, 1, 1, 268.051034775219, 263.472181842347, 0.83998697692732, 0.848084220723821, 0.707106781186548, 0.707106781186548, 0.571176348222781, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 243.5, 0.8, 0.00112886534473553, 448.173711762122, 0.81497417276867, 0.000625753274563111, 448.173711762122, 365.25, 154.338430815216, 154.338430815216, 1, 1, 266.650678416821, 263.472181842347, 0.8912059973796, 0.893349285205731, 0.707106781186548, 0.707106781186548, 0.549065533307385, 0.5
